stdoutredi ok!
r:0:c:b58:c:c:c:b263:b900:f - 0.635378838
r:0:c:b58:c:c:c:b263:b900:c - 0.364620864
r:0:c:b58:c:c:c:b374 - 0.0465884209
r:0:c:b58:c:c:c:b374:f - 0.607244313
r:0:c:b58:c:c:c:b374:c - 0.287922382
r:0:c:b58:c:c:c:b374:b900 - 0.104833603
r:0:c:b58:c:c:c:b374:b900:f - 0.584533215
r:0:c:b58:c:c:c:b374:b900:c - 0.415467769
r:0:c:b58:c:c:c:b532 - 0.0335753374
r:0:c:b58:c:c:c:b532:f - 0.684784591
r:0:c:b58:c:c:c:b532:c - 0.236516535
r:0:c:b58:c:c:c:b532:b900 - 0.0786976218
r:0:c:b58:c:c:c:b532:b900:f - 0.524714828
r:0:c:b58:c:c:c:b532:b900:c - 0.475286216
r:0:c:b58:c:c:c:b900 - 0.0441720895
r:0:c:b58:c:c:c:b900:f - 0.789061069
r:0:c:b58:c:c:c:b900:c - 0.210937753
r:0:c:b58:c:c:b216 - 0.372734547
r:0:c:b58:c:c:b216:f - 0.36668697
r:0:c:b58:c:c:b216:c - 0.493898451
r:0:c:b58:c:c:b216:c:c - 0.934147298
r:0:c:b58:c:c:b216:c:c:c - 0.482558846
r:0:c:b58:c:c:b216:c:c:b532 - 0.0500493646
r:0:c:b58:c:c:b216:c:c:b532:f - 0.367714882
r:0:c:b58:c:c:b216:c:c:b532:c - 0.388697863
r:0:c:b58:c:c:b216:c:c:b532:b900 - 0.243587211
r:0:c:b58:c:c:b216:c:c:b532:b900:f - 0.433403194
r:0:c:b58:c:c:b216:c:c:b532:b900:c - 0.566596329
r:0:c:b58:c:c:b216:c:c:b900 - 0.467391968
r:0:c:b58:c:c:b216:c:c:b900:f - 0.550707102
r:0:c:b58:c:c:b216:c:c:b900:c - 0.449293077
r:0:c:b58:c:c:b216:c:b595 - 0.037251126
r:0:c:b58:c:c:b216:c:b595:f - 0.474256039
r:0:c:b58:c:c:b216:c:b595:c - 0.248959363
r:0:c:b58:c:c:b216:c:b595:b900 - 0.276784539
r:0:c:b58:c:c:b216:c:b595:b900:f - 0.413149685
r:0:c:b58:c:c:b216:c:b595:b900:c - 0.586850107
r:0:c:b58:c:c:b216:c:b900 - 0.0286009666
r:0:c:b58:c:c:b216:c:b900:f - 0.59909749
r:0:c:b58:c:c:b216:c:b900:c - 0.400901884
r:0:c:b58:c:c:b216:b532 - 0.0838845074
r:0:c:b58:c:c:b216:b532:f - 0.494901776
r:0:c:b58:c:c:b216:b532:c - 0.261290371
r:0:c:b58:c:c:b216:b532:c:c - 0.393448144
r:0:c:b58:c:c:b216:b532:c:c:c - 0.258629799
r:0:c:b58:c:c:b216:b532:c:c:b900 - 0.741370678
r:0:c:b58:c:c:b216:b532:c:c:b900:f - 0.453805834
r:0:c:b58:c:c:b216:b532:c:c:b900:c - 0.54619503
r:0:c:b58:c:c:b216:b532:c:b900 - 0.606552124
r:0:c:b58:c:c:b216:b532:c:b900:f - 0.265507191
r:0:c:b58:c:c:b216:b532:c:b900:c - 0.734492123
r:0:c:b58:c:c:b216:b532:b900 - 0.243808106
r:0:c:b58:c:c:b216:b532:b900:f - 0.217835113
r:0:c:b58:c:c:b216:b532:b900:c - 0.782164931
r:0:c:b58:c:c:b216:b900 - 0.0555303171
r:0:c:b58:c:c:b216:b900:f - 0.56089735
r:0:c:b58:c:c:b216:b900:c - 0.43910253
r:0:c:b58:c:c:b263 - 0.190134451
r:0:c:b58:c:c:b263:f - 0.396392792
r:0:c:b58:c:c:b263:c - 0.495282739
r:0:c:b58:c:c:b263:c:c - 0.945442617
r:0:c:b58:c:c:b263:c:c:c - 0.425661325
r:0:c:b58:c:c:b263:c:c:b900 - 0.574338555
r:0:c:b58:c:c:b263:c:c:b900:f - 0.501810431
r:0:c:b58:c:c:b263:c:c:b900:c - 0.498189628
r:0:c:b58:c:c:b263:c:b900 - 0.0545573533
r:0:c:b58:c:c:b263:c:b900:f - 0.581855893
r:0:c:b58:c:c:b263:c:b900:c - 0.418144017
r:0:c:b58:c:c:b263:b900 - 0.10832455
r:0:c:b58:c:c:b263:b900:f - 0.515328526
r:0:c:b58:c:c:b263:b900:c - 0.484671205
r:0:c:b58:c:c:b374 - 0.0333054774
r:0:c:b58:c:c:b374:f - 0.501802385
r:0:c:b58:c:c:b374:c - 0.382807761
r:0:c:b58:c:c:b374:c:c - 0.893754423
r:0:c:b58:c:c:b374:c:c:c - 0.341882974
r:0:c:b58:c:c:b374:c:c:b900 - 0.658116996
r:0:c:b58:c:c:b374:c:c:b900:f - 0.398878247
r:0:c:b58:c:c:b374:c:c:b900:c - 0.601121604
r:0:c:b58:c:c:b374:c:b900 - 0.106245048
r:0:c:b58:c:c:b374:c:b900:f - 0.489254296
r:0:c:b58:c:c:b374:c:b900:c - 0.510745108
r:0:c:b58:c:c:b374:b900 - 0.115390092
r:0:c:b58:c:c:b374:b900:f - 0.386664867
r:0:c:b58:c:c:b374:b900:c - 0.613334894
r:0:c:b58:c:c:b532 - 0.00244403118
r:0:c:b58:c:c:b532:f - 0.628516257
r:0:c:b58:c:c:b532:c - 0.0523369648
r:0:c:b58:c:c:b532:c:c - 0.708597958
r:0:c:b58:c:c:b532:c:c:c - 0.321065456
r:0:c:b58:c:c:b532:c:c:b900 - 0.67893368
r:0:c:b58:c:c:b532:c:c:b900:f - 0.271782517
r:0:c:b58:c:c:b532:c:c:b900:c - 0.728218436
r:0:c:b58:c:c:b532:c:b900 - 0.291402131
r:0:c:b58:c:c:b532:c:b900:f - 0.373139113
r:0:c:b58:c:c:b532:c:b900:c - 0.626860917
r:0:c:b58:c:c:b532:b900 - 0.319146603
r:0:c:b58:c:c:b532:b900:f - 0.313069135
r:0:c:b58:c:c:b532:b900:c - 0.686930954
r:0:c:b58:c:c:b900 - 0.00145529793
r:0:c:b58:c:c:b900:f - 0.655454874
r:0:c:b58:c:c:b900:c - 0.344544977
r:0:c:b58:c:b150 - 0.044858627
r:0:c:b58:c:b150:f - 0.285326779
r:0:c:b58:c:b150:c - 0.514645994
r:0:c:b58:c:b150:c:c - 0.514929533
r:0:c:b58:c:b150:c:c:c - 0.551769614
r:0:c:b58:c:b150:c:c:b400 - 0.0654706284
r:0:c:b58:c:b150:c:c:b400:f - 0.424341887
r:0:c:b58:c:b150:c:c:b400:c - 0.371061414
r:0:c:b58:c:b150:c:c:b400:b900 - 0.204596519
r:0:c:b58:c:b150:c:c:b400:b900:f - 0.521024048
r:0:c:b58:c:b150:c:c:b400:b900:c - 0.478976727
r:0:c:b58:c:b150:c:c:b475 - 0.160062954
r:0:c:b58:c:b150:c:c:b475:f - 0.48360306
r:0:c:b58:c:b150:c:c:b475:c - 0.32369557
r:0:c:b58:c:b150:c:c:b475:b900 - 0.192699879
r:0:c:b58:c:b150:c:c:b475:b900:f - 0.49756822
r:0:c:b58:c:b150:c:c:b475:b900:c - 0.502433121
r:0:c:b58:c:b150:c:c:b900 - 0.222696587
r:0:c:b58:c:b150:c:c:b900:f - 0.670535862
r:0:c:b58:c:b150:c:c:b900:c - 0.329464734
r:0:c:b58:c:b150:c:b400 - 0.228749633
r:0:c:b58:c:b150:c:b400:f - 0.400947779
r:0:c:b58:c:b150:c:b400:c - 0.345838636
r:0:c:b58:c:b150:c:b400:b900 - 0.253211558
r:0:c:b58:c:b150:c:b400:b900:f - 0.517239153
r:0:c:b58:c:b150:c:b400:b900:c - 0.482761711
r:0:c:b58:c:b150:c:b475 - 0.129909307
r:0:c:b58:c:b150:c:b475:f - 0.471313745
r:0:c:b58:c:b150:c:b475:c - 0.331580222
r:0:c:b58:c:b150:c:b475:b900 - 0.197105393
r:0:c:b58:c:b150:c:b475:b900:f - 0.495769501
r:0:c:b58:c:b150:c:b475:b900:c - 0.504233599
r:0:c:b58:c:b150:c:b900 - 0.126412049
r:0:c:b58:c:b150:c:b900:f - 0.65092802
r:0:c:b58:c:b150:c:b900:c - 0.349071801
r:0:c:b58:c:b150:b400 - 0.196199089
r:0:c:b58:c:b150:b400:f - 0.398936033
r:0:c:b58:c:b150:b400:c - 0.369451165
r:0:c:b58:c:b150:b400:c:c - 0.868188679
r:0:c:b58:c:b150:b400:c:c:c - 0.295235485
r:0:c:b58:c:b150:b400:c:c:b900 - 0.704764605
r:0:c:b58:c:b150:b400:c:c:b900:f - 0.415840864
r:0:c:b58:c:b150:b400:c:c:b900:c - 0.584157407
r:0:c:b58:c:b150:b400:c:b900 - 0.13181214
r:0:c:b58:c:b150:b400:c:b900:f - 0.390659392
r:0:c:b58:c:b150:b400:c:b900:c - 0.609340489
r:0:c:b58:c:b150:b400:b900 - 0.231612399
r:0:c:b58:c:b150:b400:b900:f - 0.368810356
r:0:c:b58:c:b150:b400:b900:c - 0.631189525
r:0:c:b58:c:b150:b900 - 0.00382821192
r:0:c:b58:c:b150:b900:f - 0.589375794
r:0:c:b58:c:b150:b900:c - 0.410624295
r:0:c:b58:c:b900 - 0.00463441433
r:0:c:b58:c:b900:f - 0.687277317
r:0:c:b58:c:b900:c - 0.312722802
r:0:c:b58:b216 - 0.145949557
r:0:c:b58:b216:f - 0.387631029
r:0:c:b58:b216:c - 0.534942567
r:0:c:b58:b216:c:c - 0.445625871
r:0:c:b58:b216:c:c:c - 0.610523641
r:0:c:b58:b216:c:c:c:c - 0.757340968
r:0:c:b58:b216:c:c:c:c:c - 0.500130355
r:0:c:b58:b216:c:c:c:c:b532 - 0.0706488267
r:0:c:b58:b216:c:c:c:c:b532:f - 0.531439543
r:0:c:b58:b216:c:c:c:c:b532:c - 0.295261264
r:0:c:b58:b216:c:c:c:c:b532:b900 - 0.173298806
r:0:c:b58:b216:c:c:c:c:b532:b900:f - 0.455023766
r:0:c:b58:b216:c:c:c:c:b532:b900:c - 0.54497546
r:0:c:b58:b216:c:c:c:c:b900 - 0.429221123
r:0:c:b58:b216:c:c:c:c:b900:f - 0.657248437
r:0:c:b58:b216:c:c:c:c:b900:c - 0.342751354
r:0:c:b58:b216:c:c:c:b532 - 0.1712818
r:0:c:b58:b216:c:c:c:b532:f - 0.358110756
r:0:c:b58:b216:c:c:c:b532:c - 0.318901688
r:0:c:b58:b216:c:c:c:b532:b900 - 0.322987795
r:0:c:b58:b216:c:c:c:b532:b900:f - 0.435202479
r:0:c:b58:b216:c:c:c:b532:b900:c - 0.564797699
r:0:c:b58:b216:c:c:c:b900 - 0.0713761523
r:0:c:b58:b216:c:c:c:b900:f - 0.54170537
r:0:c:b58:b216:c:c:c:b900:c - 0.458294332
r:0:c:b58:b216:c:c:b532 - 0.355109245
r:0:c:b58:b216:c:c:b532:f - 0.542141914
r:0:c:b58:b216:c:c:b532:c - 0.0526244044
r:0:c:b58:b216:c:c:b532:c:c - 0.676357031
r:0:c:b58:b216:c:c:b532:c:c:c - 0.277967036
r:0:c:b58:b216:c:c:b532:c:c:b900 - 0.722031832
r:0:c:b58:b216:c:c:b532:c:c:b900:f - 0.344861209
r:0:c:b58:b216:c:c:b532:c:c:b900:c - 0.655140281
r:0:c:b58:b216:c:c:b532:c:b900 - 0.323643774
r:0:c:b58:b216:c:c:b532:c:b900:f - 0.315378785
r:0:c:b58:b216:c:c:b532:c:b900:c - 0.684622824
r:0:c:b58:b216:c:c:b532:b900 - 0.405233681
r:0:c:b58:b216:c:c:b532:b900:f - 0.278255492
r:0:c:b58:b216:c:c:b532:b900:c - 0.721744061
r:0:c:b58:b216:c:c:b900 - 0.0343678035
r:0:c:b58:b216:c:c:b900:f - 0.565773845
r:0:c:b58:b216:c:c:b900:c - 0.434226036
r:0:c:b58:b216:c:b532 - 0.366690993
r:0:c:b58:b216:c:b532:f - 0.337886095
r:0:c:b58:b216:c:b532:c - 0.449520648
r:0:c:b58:b216:c:b532:c:c - 0.353780895
r:0:c:b58:b216:c:b532:c:c:c - 0.263167918
r:0:c:b58:b216:c:b532:c:c:b900 - 0.736831129
r:0:c:b58:b216:c:b532:c:c:b900:f - 0.425472707
r:0:c:b58:b216:c:b532:c:c:b900:c - 0.574528098
r:0:c:b58:b216:c:b532:c:b900 - 0.646219313
r:0:c:b58:b216:c:b532:c:b900:f - 0.260567516
r:0:c:b58:b216:c:b532:c:b900:c - 0.739431858
r:0:c:b58:b216:c:b532:b900 - 0.212593779
r:0:c:b58:b216:c:b532:b900:f - 0.187651873
r:0:c:b58:b216:c:b532:b900:c - 0.812347949
r:0:c:b58:b216:c:b900 - 0.18768321
r:0:c:b58:b216:c:b900:f - 0.445711464
r:0:c:b58:b216:c:b900:c - 0.554288745
r:0:c:b58:b216:b532 - 0.0212201774
r:0:c:b58:b216:b532:f - 0.395460308
r:0:c:b58:b216:b532:c - 0.0720988214
r:0:c:b58:b216:b532:c:c - 0.198852107
r:0:c:b58:b216:b532:c:c:c - 0.0666062459
r:0:c:b58:b216:b532:c:c:c:c - 0.892279625
r:0:c:b58:b216:b532:c:c:c:c:c - 0.138305083
r:0:c:b58:b216:b532:c:c:c:c:b900 - 0.861694276
r:0:c:b58:b216:b532:c:c:c:c:b900:f - 0.665607095
r:0:c:b58:b216:b532:c:c:c:c:b900:c - 0.334392428
r:0:c:b58:b216:b532:c:c:c:b900 - 0.107721925
r:0:c:b58:b216:b532:c:c:c:b900:f - 0.331244767
r:0:c:b58:b216:b532:c:c:c:b900:c - 0.668755591
r:0:c:b58:b216:b532:c:c:b900 - 0.933393359
r:0:c:b58:b216:b532:c:c:b900:f - 0.505742252
r:0:c:b58:b216:b532:c:c:b900:c - 0.494257778
r:0:c:b58:b216:b532:c:b900 - 0.801147878
r:0:c:b58:b216:b532:c:b900:f - 0.00808768254
r:0:c:b58:b216:b532:c:b900:c - 0.991912425
r:0:c:b58:b216:b532:b900 - 0.53244096
r:0:c:b58:b216:b532:b900:f - 0.0086066816
r:0:c:b58:b216:b532:b900:c - 0.991392672
r:0:c:b58:b216:b900 - 0.056205783
r:0:c:b58:b216:b900:f - 0.387636393
r:0:c:b58:b216:b900:c - 0.612363696
r:0:c:b58:b900 - 0.00671611587
r:0:c:b58:b900:f - 0.643583834
r:0:c:b58:b900:c - 0.356416553
r:0:c:b100 - 0.210681528
r:0:c:b100:f - 0.360913187
r:0:c:b100:c - 0.52368778
r:0:c:b100:c:c - 0.887023747
r:0:c:b100:c:c:c - 0.402724296
r:0:c:b100:c:c:c:c - 0.678801894
r:0:c:b100:c:c:c:c:c - 0.640207946
r:0:c:b100:c:c:c:c:b300 - 0.0653819367
r:0:c:b100:c:c:c:c:b300:f - 0.345591813
r:0:c:b100:c:c:c:c:b300:c - 0.437267601
r:0:c:b100:c:c:c:c:b300:b900 - 0.217141435
r:0:c:b100:c:c:c:c:b300:b900:f - 0.583468556
r:0:c:b100:c:c:c:c:b300:b900:c - 0.416531742
r:0:c:b100:c:c:c:c:b360 - 0.101846687
r:0:c:b100:c:c:c:c:b360:f - 0.41502589
r:0:c:b100:c:c:c:c:b360:c - 0.381490499
r:0:c:b100:c:c:c:c:b360:b900 - 0.203483015
r:0:c:b100:c:c:c:c:b360:b900:f - 0.557306409
r:0:c:b100:c:c:c:c:b360:b900:c - 0.442693055
r:0:c:b100:c:c:c:c:b500 - 0.103444338
r:0:c:b100:c:c:c:c:b500:f - 0.526604354
r:0:c:b100:c:c:c:c:b500:c - 0.303118885
r:0:c:b100:c:c:c:c:b500:b900 - 0.170276254
r:0:c:b100:c:c:c:c:b500:b900:f - 0.505946517
r:0:c:b100:c:c:c:c:b500:b900:c - 0.494053572
r:0:c:b100:c:c:c:c:b900 - 0.0891186967
r:0:c:b100:c:c:c:c:b900:f - 0.689311683
r:0:c:b100:c:c:c:c:b900:c - 0.310688704
r:0:c:b100:c:c:c:b300 - 0.124155372
r:0:c:b100:c:c:c:b300:f - 0.500869691
r:0:c:b100:c:c:c:b300:c - 0.323036999
r:0:c:b100:c:c:c:b300:b900 - 0.176093131
r:0:c:b100:c:c:c:b300:b900:f - 0.5913589
r:0:c:b100:c:c:c:b300:b900:c - 0.408641189
r:0:c:b100:c:c:c:b360 - 0.0566323847
r:0:c:b100:c:c:c:b360:f - 0.550147891
r:0:c:b100:c:c:c:b360:c - 0.300413996
r:0:c:b100:c:c:c:b360:b900 - 0.1494378
r:0:c:b100:c:c:c:b360:b900:f - 0.566243291
r:0:c:b100:c:c:c:b360:b900:c - 0.433757454
r:0:c:b100:c:c:c:b500 - 0.0477007702
r:0:c:b100:c:c:c:b500:f - 0.629952788
r:0:c:b100:c:c:c:b500:c - 0.256855667
r:0:c:b100:c:c:c:b500:b900 - 0.113193542
r:0:c:b100:c:c:c:b500:b900:f - 0.517663181
r:0:c:b100:c:c:c:b500:b900:c - 0.482337832
r:0:c:b100:c:c:c:b900 - 0.0927101821
r:0:c:b100:c:c:c:b900:f - 0.755649805
r:0:c:b100:c:c:c:b900:c - 0.244350493
r:0:c:b100:c:c:b300 - 0.428316385
r:0:c:b100:c:c:b300:f - 0.361112684
r:0:c:b100:c:c:b300:c - 0.472741991
r:0:c:b100:c:c:b300:c:c - 0.894258797
r:0:c:b100:c:c:b300:c:c:c - 0.420663387
r:0:c:b100:c:c:b300:c:c:b900 - 0.579336107
r:0:c:b100:c:c:b300:c:c:b900:f - 0.46937114
r:0:c:b100:c:c:b300:c:c:b900:c - 0.530629694
r:0:c:b100:c:c:b300:c:b900 - 0.105742358
r:0:c:b100:c:c:b300:c:b900:f - 0.530352712
r:0:c:b100:c:c:b300:c:b900:c - 0.469647437
r:0:c:b100:c:c:b300:b900 - 0.166144863
r:0:c:b100:c:c:b300:b900:f - 0.488688976
r:0:c:b100:c:c:b300:b900:c - 0.511310935
r:0:c:b100:c:c:b360 - 0.154888868
r:0:c:b100:c:c:b360:f - 0.36966905
r:0:c:b100:c:c:b360:c - 0.498532742
r:0:c:b100:c:c:b360:c:c - 0.903483987
r:0:c:b100:c:c:b360:c:c:c - 0.320643604
r:0:c:b100:c:c:b360:c:c:b900 - 0.679356515
r:0:c:b100:c:c:b360:c:c:b900:f - 0.426241934
r:0:c:b100:c:c:b360:c:c:b900:c - 0.573758125
r:0:c:b100:c:c:b360:c:b900 - 0.0965159684
r:0:c:b100:c:c:b360:c:b900:f - 0.473870397
r:0:c:b100:c:c:b360:c:b900:c - 0.526129186
r:0:c:b100:c:c:b360:b900 - 0.131798387
r:0:c:b100:c:c:b360:b900:f - 0.38290289
r:0:c:b100:c:c:b360:b900:c - 0.617097199
r:0:c:b100:c:c:b500 - 0.0109851472
r:0:c:b100:c:c:b500:f - 0.531585038
r:0:c:b100:c:c:b500:c - 0.156838715
r:0:c:b100:c:c:b500:c:c - 0.69535166
r:0:c:b100:c:c:b500:c:c:c - 0.274302065
r:0:c:b100:c:c:b500:c:c:b900 - 0.725697696
r:0:c:b100:c:c:b500:c:c:b900:f - 0.336706817
r:0:c:b100:c:c:b500:c:c:b900:c - 0.663292944
r:0:c:b100:c:c:b500:c:b900 - 0.304649204
r:0:c:b100:c:c:b500:c:b900:f - 0.330590785
r:0:c:b100:c:c:b500:c:b900:c - 0.669409037
r:0:c:b100:c:c:b500:b900 - 0.311575979
r:0:c:b100:c:c:b500:b900:f - 0.302857637
r:0:c:b100:c:c:b500:b900:c - 0.697141945
r:0:c:b100:c:c:b900 - 0.00308519322
r:0:c:b100:c:c:b900:f - 0.612013698
r:0:c:b100:c:c:b900:c - 0.387986153
r:0:c:b100:c:b216 - 0.0964952111
r:0:c:b100:c:b216:f - 0.286061943
r:0:c:b100:c:b216:c - 0.535207987
r:0:c:b100:c:b216:c:c - 0.606557667
r:0:c:b100:c:b216:c:c:c - 0.520856023
r:0:c:b100:c:b216:c:c:b532 - 0.0796972215
r:0:c:b100:c:b216:c:c:b532:f - 0.438253522
r:0:c:b100:c:b216:c:c:b532:c - 0.338324368
r:0:c:b100:c:b216:c:c:b532:b900 - 0.223423287
r:0:c:b100:c:b216:c:c:b532:b900:f - 0.449473768
r:0:c:b100:c:b216:c:c:b532:b900:c - 0.550527096
r:0:c:b100:c:b216:c:c:b900 - 0.399447799
r:0:c:b100:c:b216:c:c:b900:f - 0.602750957
r:0:c:b100:c:b216:c:c:b900:c - 0.397249222
r:0:c:b100:c:b216:c:b532 - 0.216219813
r:0:c:b100:c:b216:c:b532:f - 0.407075554
r:0:c:b100:c:b216:c:b532:c - 0.309222609
r:0:c:b100:c:b216:c:b532:b900 - 0.283699244
r:0:c:b100:c:b216:c:b532:b900:f - 0.442029953
r:0:c:b100:c:b216:c:b532:b900:c - 0.557970345
r:0:c:b100:c:b216:c:b900 - 0.177222311
r:0:c:b100:c:b216:c:b900:f - 0.587843478
r:0:c:b100:c:b216:c:b900:c - 0.412154883
r:0:c:b100:c:b216:b532 - 0.168129146
r:0:c:b100:c:b216:b532:f - 0.459871203
r:0:c:b100:c:b216:b532:c - 0.0678409338
r:0:c:b100:c:b216:b532:c:c - 0.737245977
r:0:c:b100:c:b216:b532:c:c:c - 0.218664214
r:0:c:b100:c:b216:b532:c:c:b900 - 0.781336904
r:0:c:b100:c:b216:b532:c:c:b900:f - 0.32621786
r:0:c:b100:c:b216:b532:c:c:b900:c - 0.673781276
r:0:c:b100:c:b216:b532:c:b900 - 0.262753129
r:0:c:b100:c:b216:b532:c:b900:f - 0.290188283
r:0:c:b100:c:b216:b532:c:b900:c - 0.709812343
r:0:c:b100:c:b216:b532:b900 - 0.472287953
r:0:c:b100:c:b216:b532:b900:f - 0.254466742
r:0:c:b100:c:b216:b532:b900:c - 0.74553287
r:0:c:b100:c:b216:b900 - 0.0106012207
r:0:c:b100:c:b216:b900:f - 0.503088236
r:0:c:b100:c:b216:b900:c - 0.496911675
r:0:c:b100:c:b900 - 0.0164811779
r:0:c:b100:c:b900:f - 0.672982514
r:0:c:b100:c:b900:c - 0.327017844
r:0:c:b100:b300 - 0.104718342
r:0:c:b100:b300:f - 0.462441236
r:0:c:b100:b300:c - 0.298095584
r:0:c:b100:b300:c:c - 0.410192192
r:0:c:b100:b300:c:c:c - 0.673026562
r:0:c:b100:b300:c:c:c:c - 0.789571881
r:0:c:b100:b300:c:c:c:c:c - 0.428380489
r:0:c:b100:b300:c:c:c:c:b900 - 0.571618915
r:0:c:b100:b300:c:c:c:c:b900:f - 0.613400042
r:0:c:b100:b300:c:c:c:c:b900:c - 0.386599481
r:0:c:b100:b300:c:c:c:b900 - 0.210428059
r:0:c:b100:b300:c:c:c:b900:f - 0.459167242
r:0:c:b100:b300:c:c:c:b900:c - 0.54083252
r:0:c:b100:b300:c:c:b900 - 0.326972991
r:0:c:b100:b300:c:c:b900:f - 0.556953669
r:0:c:b100:b300:c:c:b900:c - 0.443046272
r:0:c:b100:b300:c:b900 - 0.589807689
r:0:c:b100:b300:c:b900:f - 0.388805121
r:0:c:b100:b300:c:b900:c - 0.611194193
r:0:c:b100:b300:b900 - 0.23946327
r:0:c:b100:b300:b900:f - 0.284176677
r:0:c:b100:b300:b900:c - 0.715823472
r:0:c:b100:b900 - 0.0106807007
r:0:c:b100:b900:f - 0.574706435
r:0:c:b100:b900:c - 0.425293863
r:0:c:b130 - 0.0361613631
r:0:c:b130:f - 0.415532649
r:0:c:b130:c - 0.49339515
r:0:c:b130:c:c - 0.84662956
r:0:c:b130:c:c:c - 0.418741107
r:0:c:b130:c:c:c:c - 0.679528356
r:0:c:b130:c:c:c:c:c - 0.628435433
r:0:c:b130:c:c:c:c:b360 - 0.054609336
r:0:c:b130:c:c:c:c:b360:f - 0.347685456
r:0:c:b130:c:c:c:c:b360:c - 0.418857664
r:0:c:b130:c:c:c:c:b360:b900 - 0.233457491
r:0:c:b130:c:c:c:c:b360:b900:f - 0.536917388
r:0:c:b130:c:c:c:c:b360:b900:c - 0.463083237
r:0:c:b130:c:c:c:c:b429 - 0.0911787748
r:0:c:b130:c:c:c:c:b429:f - 0.418081492
r:0:c:b130:c:c:c:c:b429:c - 0.364489108
r:0:c:b130:c:c:c:c:b429:b900 - 0.217429399
r:0:c:b130:c:c:c:c:b429:b900:f - 0.509543955
r:0:c:b130:c:c:c:c:b429:b900:c - 0.490456074
r:0:c:b130:c:c:c:c:b590 - 0.0985663608
r:0:c:b130:c:c:c:c:b590:f - 0.524711013
r:0:c:b130:c:c:c:c:b590:c - 0.288239717
r:0:c:b130:c:c:c:c:b590:b900 - 0.187048748
r:0:c:b130:c:c:c:c:b590:b900:f - 0.452620834
r:0:c:b130:c:c:c:c:b590:b900:c - 0.54737848
r:0:c:b130:c:c:c:c:b900 - 0.127210349
r:0:c:b130:c:c:c:c:b900:f - 0.651809275
r:0:c:b130:c:c:c:c:b900:c - 0.348190635
r:0:c:b130:c:c:c:b360 - 0.11760661
r:0:c:b130:c:c:c:b360:f - 0.494297922
r:0:c:b130:c:c:c:b360:c - 0.307943374
r:0:c:b130:c:c:c:b360:b900 - 0.197757885
r:0:c:b130:c:c:c:b360:b900:f - 0.549001634
r:0:c:b130:c:c:c:b360:b900:c - 0.450998425
r:0:c:b130:c:c:c:b429 - 0.0536011457
r:0:c:b130:c:c:c:b429:f - 0.543821633
r:0:c:b130:c:c:c:b429:c - 0.290201902
r:0:c:b130:c:c:c:b429:b900 - 0.165976852
r:0:c:b130:c:c:c:b429:b900:f - 0.521973789
r:0:c:b130:c:c:c:b429:b900:c - 0.478026092
r:0:c:b130:c:c:c:b590 - 0.0435790122
r:0:c:b130:c:c:c:b590:f - 0.622140884
r:0:c:b130:c:c:c:b590:c - 0.252769262
r:0:c:b130:c:c:c:b590:b900 - 0.125088945
r:0:c:b130:c:c:c:b590:b900:f - 0.471643955
r:0:c:b130:c:c:c:b590:b900:c - 0.528355658
r:0:c:b130:c:c:c:b900 - 0.105684496
r:0:c:b130:c:c:c:b900:f - 0.725470543
r:0:c:b130:c:c:c:b900:c - 0.27452904
r:0:c:b130:c:c:b360 - 0.407266974
r:0:c:b130:c:c:b360:f - 0.36365959
r:0:c:b130:c:c:b360:c - 0.444354236
r:0:c:b130:c:c:b360:c:c - 0.876268744
r:0:c:b130:c:c:b360:c:c:c - 0.353375912
r:0:c:b130:c:c:b360:c:c:b900 - 0.646623135
r:0:c:b130:c:c:b360:c:c:b900:f - 0.421095788
r:0:c:b130:c:c:b360:c:c:b900:c - 0.578905106
r:0:c:b130:c:c:b360:c:b900 - 0.123731539
r:0:c:b130:c:c:b360:c:b900:f - 0.465553284
r:0:c:b130:c:c:b360:c:b900:c - 0.534445107
r:0:c:b130:c:c:b360:b900 - 0.191986412
r:0:c:b130:c:c:b360:b900:f - 0.419582844
r:0:c:b130:c:c:b360:b900:c - 0.580417037
r:0:c:b130:c:c:b429 - 0.161620244
r:0:c:b130:c:c:b429:f - 0.377953649
r:0:c:b130:c:c:b429:c - 0.453835338
r:0:c:b130:c:c:b429:c:c - 0.871550202
r:0:c:b130:c:c:b429:c:c:c - 0.278077334
r:0:c:b130:c:c:b429:c:c:b900 - 0.721922398
r:0:c:b130:c:c:b429:c:c:b900:f - 0.376214951
r:0:c:b130:c:c:b429:c:c:b900:c - 0.623784959
r:0:c:b130:c:c:b429:c:b900 - 0.128450036
r:0:c:b130:c:c:b429:c:b900:f - 0.388838857
r:0:c:b130:c:c:b429:c:b900:c - 0.611160934
r:0:c:b130:c:c:b429:b900 - 0.168210864
r:0:c:b130:c:c:b429:b900:f - 0.317397475
r:0:c:b130:c:c:b429:b900:c - 0.682602346
r:0:c:b130:c:c:b590 - 0.00518394588
r:0:c:b130:c:c:b590:f - 0.525314569
r:0:c:b130:c:c:b590:c - 0.0960642397
r:0:c:b130:c:c:b590:c:c - 0.630098641
r:0:c:b130:c:c:b590:c:c:c - 0.178449437
r:0:c:b130:c:c:b590:c:c:b900 - 0.82155025
r:0:c:b130:c:c:b590:c:c:b900:f - 0.421144158
r:0:c:b130:c:c:b590:c:c:b900:c - 0.578855991
